time,reaPFan_y,reaPHeaPum_y,reaPPumEmi_y
2534400,510.20408163265313,1391.209978089132,20.498644281163177
2534430,0.0,0.0,0.0
2534460,0.0,0.0,0.0
2534490,0.0,0.0,0.0
2534520,0.0,0.0,0.0
2534550,0.0,0.0,0.0
2534580,0.0,0.0,0.0
2534610,0.0,0.0,0.0
2534640,0.0,0.0,0.0
2534670,0.0,0.0,0.0
2534700,0.0,0.0,0.0
2534730,0.0,0.0,0.0
2534760,0.0,0.0,0.0
2534790,0.0,0.0,0.0
2534820,0.0,0.0,0.0
2534850,0.0,0.0,0.0
2534880,0.0,0.0,0.0
2534910,0.0,0.0,0.0
2534940,0.0,0.0,0.0
2534970,0.0,0.0,0.0
2535000,0.0,0.0,0.0
2535030,0.0,0.0,0.0
2535060,0.0,0.0,0.0
2535090,0.0,0.0,0.0
2535120,0.0,0.0,0.0
2535150,0.0,0.0,0.0
2535180,0.0,0.0,0.0
2535210,0.0,0.0,0.0
2535240,0.0,0.0,0.0
2535270,0.0,0.0,0.0
2535300,0.0,0.0,0.0
2535330,0.0,0.0,0.0
2535360,0.0,0.0,0.0
2535390,0.0,0.0,0.0
2535420,0.0,0.0,0.0
2535450,0.0,0.0,0.0
2535480,0.0,0.0,0.0
2535510,0.0,0.0,0.0
2535540,0.0,0.0,0.0
2535570,0.0,0.0,0.0
2535600,0.0,0.0,0.0
2535630,0.0,0.0,0.0
2535660,0.0,0.0,0.0
2535690,0.0,0.0,0.0
2535720,0.0,0.0,0.0
2535750,0.0,0.0,0.0
2535780,0.0,0.0,0.0
2535810,0.0,0.0,0.0
2535840,0.0,0.0,0.0
2535870,0.0,0.0,0.0
2535900,0.0,0.0,0.0
2535930,0.0,0.0,0.0
2535960,0.0,0.0,0.0
2535990,0.0,0.0,0.0
2536020,0.0,0.0,0.0
2536050,0.0,0.0,0.0
2536080,0.0,0.0,0.0
2536110,0.0,0.0,0.0
2536140,0.0,0.0,0.0
2536170,0.0,0.0,0.0
2536200,0.0,0.0,0.0
2536230,0.0,0.0,0.0
2536260,0.0,0.0,0.0
2536290,0.0,0.0,0.0
2536320,0.0,0.0,0.0
2536350,0.0,0.0,0.0
2536380,0.0,0.0,0.0
2536410,0.0,0.0,0.0
2536440,0.0,0.0,0.0
2536470,0.0,0.0,0.0
2536500,0.0,0.0,0.0
2536530,0.0,0.0,0.0
2536560,0.0,0.0,0.0
2536590,0.0,0.0,0.0
2536620,0.0,0.0,0.0
2536650,0.0,0.0,0.0
2536680,0.0,0.0,0.0
2536710,0.0,0.0,0.0
2536740,0.0,0.0,0.0
2536770,0.0,0.0,0.0
2536800,0.0,0.0,0.0
2536830,0.0,0.0,0.0
2536860,0.0,0.0,0.0
2536890,0.0,0.0,0.0
2536920,0.0,0.0,0.0
2536950,0.0,0.0,0.0
2536980,0.0,0.0,0.0
2537010,0.0,0.0,0.0
2537040,0.0,0.0,0.0
2537070,0.0,0.0,0.0
2537100,0.0,0.0,0.0
2537130,0.0,0.0,0.0
2537160,0.0,0.0,0.0
2537190,0.0,0.0,0.0
2537220,0.0,0.0,0.0
2537250,0.0,0.0,0.0
2537280,0.0,0.0,0.0
2537310,0.0,0.0,0.0
2537340,0.0,0.0,0.0
2537370,0.0,0.0,0.0
2537400,0.0,0.0,0.0
2537430,0.0,0.0,0.0
2537460,0.0,0.0,0.0
2537490,0.0,0.0,0.0
2537520,0.0,0.0,0.0
2537550,0.0,0.0,0.0
2537580,0.0,0.0,0.0
2537610,0.0,0.0,0.0
2537640,0.0,0.0,0.0
2537670,0.0,0.0,0.0
2537700,0.0,0.0,0.0
2537730,0.0,0.0,0.0
2537760,0.0,0.0,0.0
2537790,0.0,0.0,0.0
2537820,0.0,0.0,0.0
2537850,0.0,0.0,0.0
2537880,0.0,0.0,0.0
2537910,0.0,0.0,0.0
2537940,0.0,0.0,0.0
2537970,0.0,0.0,0.0
2538000,0.0,0.0,0.0
2538030,0.0,0.0,0.0
2538060,0.0,0.0,0.0
2538090,0.0,0.0,0.0
2538120,0.0,0.0,0.0
2538150,0.0,0.0,0.0
2538180,0.0,0.0,0.0
2538210,0.0,0.0,0.0
2538240,0.0,0.0,0.0
2538270,0.0,0.0,0.0
2538300,0.0,0.0,0.0
2538330,0.0,0.0,0.0
2538360,0.0,0.0,0.0
2538390,0.0,0.0,0.0
2538420,0.0,0.0,0.0
2538450,0.0,0.0,0.0
2538480,0.0,0.0,0.0
2538510,0.0,0.0,0.0
2538540,0.0,0.0,0.0
2538570,0.0,0.0,0.0
2538600,0.0,0.0,0.0
2538630,0.0,0.0,0.0
2538660,0.0,0.0,0.0
2538690,0.0,0.0,0.0
2538720,0.0,0.0,0.0
2538750,0.0,0.0,0.0
2538780,0.0,0.0,0.0
2538810,0.0,0.0,0.0
2538840,0.0,0.0,0.0
2538870,0.0,0.0,0.0
2538900,0.0,0.0,0.0
2538930,0.0,0.0,0.0
2538960,0.0,0.0,0.0
2538990,0.0,0.0,0.0
2539020,0.0,0.0,0.0
2539050,0.0,0.0,0.0
2539080,0.0,0.0,0.0
2539110,0.0,0.0,0.0
2539140,0.0,0.0,0.0
2539170,0.0,0.0,0.0
2539200,0.0,0.0,0.0
2539230,0.0,0.0,0.0
2539260,0.0,0.0,0.0
2539290,0.0,0.0,0.0
2539320,0.0,0.0,0.0
2539350,0.0,0.0,0.0
2539380,0.0,0.0,0.0
2539410,0.0,0.0,0.0
2539440,0.0,0.0,0.0
2539470,0.0,0.0,0.0
2539500,0.0,0.0,0.0
2539530,0.0,0.0,0.0
2539560,0.0,0.0,0.0
2539590,0.0,0.0,0.0
2539620,0.0,0.0,0.0
2539650,0.0,0.0,0.0
2539680,0.0,0.0,0.0
2539710,0.0,0.0,0.0
2539740,0.0,0.0,0.0
2539770,0.0,0.0,0.0
2539800,0.0,0.0,0.0
2539830,0.0,0.0,0.0
2539860,0.0,0.0,0.0
2539890,0.0,0.0,0.0
2539920,0.0,0.0,0.0
2539950,0.0,0.0,0.0
2539980,0.0,0.0,0.0
2540010,0.0,0.0,0.0
2540040,0.0,0.0,0.0
2540070,0.0,0.0,0.0
2540100,0.0,0.0,0.0
2540130,0.0,0.0,0.0
2540160,0.0,0.0,0.0
2540190,0.0,0.0,0.0
2540220,0.0,0.0,0.0
2540250,0.0,0.0,0.0
2540280,0.0,0.0,0.0
2540310,0.0,0.0,0.0
2540340,0.0,0.0,0.0
2540370,0.0,0.0,0.0
2540400,0.0,0.0,0.0
2540430,0.0,0.0,0.0
2540460,0.0,0.0,0.0
2540490,0.0,0.0,0.0
2540520,0.0,0.0,0.0
2540550,0.0,0.0,0.0
2540580,0.0,0.0,0.0
2540610,0.0,0.0,0.0
2540640,0.0,0.0,0.0
2540670,0.0,0.0,0.0
2540700,0.0,0.0,0.0
2540730,0.0,0.0,0.0
2540760,0.0,0.0,0.0
2540790,0.0,0.0,0.0
2540820,0.0,0.0,0.0
2540850,0.0,0.0,0.0
2540880,0.0,0.0,0.0
2540910,0.0,0.0,0.0
2540940,0.0,0.0,0.0
2540970,0.0,0.0,0.0
2541000,0.0,0.0,0.0
2541030,0.0,0.0,0.0
2541060,0.0,0.0,0.0
2541090,0.0,0.0,0.0
2541120,0.0,0.0,0.0
2541150,0.0,0.0,0.0
2541180,0.0,0.0,0.0
2541210,0.0,0.0,0.0
2541240,0.0,0.0,0.0
2541270,0.0,0.0,0.0
2541300,0.0,0.0,0.0
2541330,0.0,0.0,0.0
2541360,0.0,0.0,0.0
2541390,0.0,0.0,0.0
2541420,0.0,0.0,0.0
2541450,0.0,0.0,0.0
2541480,0.0,0.0,0.0
2541510,0.0,0.0,0.0
2541540,0.0,0.0,0.0
2541570,0.0,0.0,0.0
2541600,0.0,0.0,0.0
2541630,0.0,0.0,0.0
2541660,0.0,0.0,0.0
2541690,0.0,0.0,0.0
2541720,0.0,0.0,0.0
2541750,0.0,0.0,0.0
2541780,0.0,0.0,0.0
2541810,0.0,0.0,0.0
2541840,0.0,0.0,0.0
2541870,0.0,0.0,0.0
2541900,0.0,0.0,0.0
2541930,0.0,0.0,0.0
2541960,0.0,0.0,0.0
2541990,0.0,0.0,0.0
2542020,0.0,0.0,0.0
2542050,0.0,0.0,0.0
2542080,0.0,0.0,0.0
2542110,0.0,0.0,0.0
2542140,0.0,0.0,0.0
2542170,0.0,0.0,0.0
2542200,0.0,0.0,0.0
2542230,0.0,0.0,0.0
2542260,0.0,0.0,0.0
2542290,0.0,0.0,0.0
2542320,0.0,0.0,0.0
2542350,0.0,0.0,0.0
2542380,0.0,0.0,0.0
2542410,0.0,0.0,0.0
2542440,0.0,0.0,0.0
2542470,0.0,0.0,0.0
2542500,0.0,0.0,0.0
2542530,0.0,0.0,0.0
2542560,0.0,0.0,0.0
2542590,0.0,0.0,0.0
2542620,0.0,0.0,0.0
2542650,0.0,0.0,0.0
2542680,0.0,0.0,0.0
2542710,0.0,0.0,0.0
2542740,0.0,0.0,0.0
2542770,0.0,0.0,0.0
2542800,0.0,0.0,0.0
2542830,0.0,0.0,0.0
2542860,0.0,0.0,0.0
2542890,0.0,0.0,0.0
2542920,0.0,0.0,0.0
2542950,0.0,0.0,0.0
2542980,0.0,0.0,0.0
2543010,0.0,0.0,0.0
2543040,0.0,0.0,0.0
2543070,0.0,0.0,0.0
2543100,0.0,0.0,0.0
2543130,0.0,0.0,0.0
2543160,0.0,0.0,0.0
2543190,0.0,0.0,0.0
2543220,0.0,0.0,0.0
2543250,0.0,0.0,0.0
2543280,0.0,0.0,0.0
2543310,0.0,0.0,0.0
2543340,0.0,0.0,0.0
2543370,0.0,0.0,0.0
2543400,0.0,0.0,0.0
2543430,0.0,0.0,0.0
2543460,0.0,0.0,0.0
2543490,0.0,0.0,0.0
2543520,0.0,0.0,0.0
2543550,0.0,0.0,0.0
2543580,0.0,0.0,0.0
2543610,0.0,0.0,0.0
2543640,0.0,0.0,0.0
2543670,0.0,0.0,0.0
2543700,0.0,0.0,0.0
2543730,0.0,0.0,0.0
2543760,0.0,0.0,0.0
2543790,0.0,0.0,0.0
2543820,0.0,0.0,0.0
2543850,0.0,0.0,0.0
2543880,0.0,0.0,0.0
2543910,0.0,0.0,0.0
2543940,0.0,0.0,0.0
2543970,0.0,0.0,0.0
2544000,0.0,0.0,0.0
2544030,0.0,0.0,0.0
2544060,0.0,0.0,0.0
2544090,0.0,0.0,0.0
2544120,0.0,0.0,0.0
2544150,0.0,0.0,0.0
2544180,0.0,0.0,0.0
2544210,0.0,0.0,0.0
2544240,0.0,0.0,0.0
2544270,0.0,0.0,0.0
2544300,0.0,0.0,0.0
2544330,0.0,0.0,0.0
2544360,0.0,0.0,0.0
2544390,0.0,0.0,0.0
2544420,0.0,0.0,0.0
2544450,0.0,0.0,0.0
2544480,0.0,0.0,0.0
2544510,0.0,0.0,0.0
2544540,0.0,0.0,0.0
2544570,0.0,0.0,0.0
2544600,0.0,0.0,0.0
2544630,0.0,0.0,0.0
2544660,0.0,0.0,0.0
2544690,0.0,0.0,0.0
2544720,0.0,0.0,0.0
2544750,0.0,0.0,0.0
2544780,0.0,0.0,0.0
2544810,0.0,0.0,0.0
2544840,0.0,0.0,0.0
2544870,0.0,0.0,0.0
2544900,0.0,0.0,0.0
2544930,0.0,0.0,0.0
2544960,0.0,0.0,0.0
2544990,0.0,0.0,0.0
2545020,0.0,0.0,0.0
2545050,0.0,0.0,0.0
2545080,0.0,0.0,0.0
2545110,0.0,0.0,0.0
2545140,0.0,0.0,0.0
2545170,0.0,0.0,0.0
2545200,0.0,0.0,0.0
2545230,0.0,0.0,0.0
2545260,0.0,0.0,0.0
2545290,0.0,0.0,0.0
2545320,0.0,0.0,0.0
2545350,0.0,0.0,0.0
2545380,0.0,0.0,0.0
2545410,0.0,0.0,0.0
2545440,0.0,0.0,0.0
2545470,0.0,0.0,0.0
2545500,0.0,0.0,0.0
2545530,0.0,0.0,0.0
2545560,0.0,0.0,0.0
2545590,0.0,0.0,0.0
2545620,0.0,0.0,0.0
2545650,0.0,0.0,0.0
2545680,0.0,0.0,0.0
2545710,0.0,0.0,0.0
2545740,0.0,0.0,0.0
2545770,0.0,0.0,0.0
2545800,0.0,0.0,0.0
2545830,0.0,0.0,0.0
2545860,0.0,0.0,0.0
2545890,0.0,0.0,0.0
2545920,0.0,0.0,0.0
2545950,0.0,0.0,0.0
2545980,0.0,0.0,0.0
2546010,0.0,0.0,0.0
2546040,0.0,0.0,0.0
2546070,0.0,0.0,0.0
2546100,0.0,0.0,0.0
2546130,0.0,0.0,0.0
2546160,0.0,0.0,0.0
2546190,0.0,0.0,0.0
2546220,0.0,0.0,0.0
2546250,0.0,0.0,0.0
2546280,0.0,0.0,0.0
2546310,0.0,0.0,0.0
2546340,0.0,0.0,0.0
2546370,0.0,0.0,0.0
2546400,0.0,0.0,0.0
2546430,0.0,0.0,0.0
2546460,0.0,0.0,0.0
2546490,0.0,0.0,0.0
2546520,0.0,0.0,0.0
2546550,0.0,0.0,0.0
2546580,0.0,0.0,0.0
2546610,0.0,0.0,0.0
2546640,0.0,0.0,0.0
2546670,0.0,0.0,0.0
2546700,0.0,0.0,0.0
2546730,0.0,0.0,0.0
2546760,0.0,0.0,0.0
2546790,0.0,0.0,0.0
2546820,0.0,0.0,0.0
2546850,0.0,0.0,0.0
2546880,0.0,0.0,0.0
2546910,0.0,0.0,0.0
2546940,0.0,0.0,0.0
2546970,0.0,0.0,0.0
2547000,0.0,0.0,0.0
2547030,0.0,0.0,0.0
2547060,0.0,0.0,0.0
2547090,0.0,0.0,0.0
2547120,0.0,0.0,0.0
2547150,0.0,0.0,0.0
2547180,0.0,0.0,0.0
2547210,0.0,0.0,0.0
2547240,0.0,0.0,0.0
2547270,0.0,0.0,0.0
2547300,0.0,0.0,0.0
2547330,0.0,0.0,0.0
2547360,0.0,0.0,0.0
2547390,0.0,0.0,0.0
2547420,0.0,0.0,0.0
2547450,0.0,0.0,0.0
2547480,0.0,0.0,0.0
2547510,0.0,0.0,0.0
2547540,0.0,0.0,0.0
2547570,0.0,0.0,0.0
2547600,0.0,0.0,0.0
2547630,0.0,0.0,0.0
2547660,0.0,0.0,0.0
2547690,0.0,0.0,0.0
2547720,0.0,0.0,0.0
2547750,0.0,0.0,0.0
2547780,0.0,0.0,0.0
2547810,0.0,0.0,0.0
2547840,0.0,0.0,0.0
2547870,0.0,0.0,0.0
2547900,0.0,0.0,0.0
2547930,0.0,0.0,0.0
2547960,0.0,0.0,0.0
2547990,0.0,0.0,0.0
2548020,0.0,0.0,0.0
2548050,0.0,0.0,0.0
2548080,0.0,0.0,0.0
2548110,0.0,0.0,0.0
2548140,0.0,0.0,0.0
2548170,0.0,0.0,0.0
2548200,0.0,0.0,0.0
2548230,0.0,0.0,0.0
2548260,0.0,0.0,0.0
2548290,0.0,0.0,0.0
2548320,0.0,0.0,0.0
2548350,0.0,0.0,0.0
2548380,0.0,0.0,0.0
2548410,0.0,0.0,0.0
2548440,0.0,0.0,0.0
2548470,0.0,0.0,0.0
2548500,0.0,0.0,0.0
2548530,0.0,0.0,0.0
2548560,0.0,0.0,0.0
2548590,0.0,0.0,0.0
2548620,0.0,0.0,0.0
2548650,0.0,0.0,0.0
2548680,0.0,0.0,0.0
2548710,0.0,0.0,0.0
2548740,0.0,0.0,0.0
2548770,0.0,0.0,0.0
2548800,0.0,0.0,0.0
2548830,0.0,0.0,0.0
2548860,0.0,0.0,0.0
2548890,0.0,0.0,0.0
2548920,0.0,0.0,0.0
2548950,0.0,0.0,0.0
2548980,0.0,0.0,0.0
2549010,0.0,0.0,0.0
2549040,0.0,0.0,0.0
2549070,0.0,0.0,0.0
2549100,0.0,0.0,0.0
2549130,0.0,0.0,0.0
2549160,0.0,0.0,0.0
2549190,0.0,0.0,0.0
2549220,0.0,0.0,0.0
2549250,0.0,0.0,0.0
2549280,0.0,0.0,0.0
2549310,0.0,0.0,0.0
2549340,0.0,0.0,0.0
2549370,0.0,0.0,0.0
2549400,0.0,0.0,0.0
2549430,0.0,0.0,0.0
2549460,0.0,0.0,0.0
2549490,0.0,0.0,0.0
2549520,0.0,0.0,0.0
2549550,0.0,0.0,0.0
2549580,0.0,0.0,0.0
2549610,0.0,0.0,0.0
2549640,0.0,0.0,0.0
2549670,0.0,0.0,0.0
2549700,0.0,0.0,0.0
2549730,0.0,0.0,0.0
2549760,0.0,0.0,0.0
2549790,0.0,0.0,0.0
2549820,0.0,0.0,0.0
2549850,0.0,0.0,0.0
2549880,0.0,0.0,0.0
2549910,0.0,0.0,0.0
2549940,0.0,0.0,0.0
2549970,0.0,0.0,0.0
2550000,0.0,0.0,0.0
2550030,0.0,0.0,0.0
2550060,0.0,0.0,0.0
2550090,0.0,0.0,0.0
2550120,0.0,0.0,0.0
2550150,0.0,0.0,0.0
2550180,0.0,0.0,0.0
2550210,0.0,0.0,0.0
2550240,0.0,0.0,0.0
2550270,0.0,0.0,0.0
2550300,0.0,0.0,0.0
2550330,0.0,0.0,0.0
2550360,0.0,0.0,0.0
2550390,0.0,0.0,0.0
2550420,0.0,0.0,0.0
2550450,0.0,0.0,0.0
2550480,0.0,0.0,0.0
2550510,0.0,0.0,0.0
2550540,0.0,0.0,0.0
2550570,0.0,0.0,0.0
2550600,0.0,0.0,0.0
2550630,0.0,0.0,0.0
2550660,0.0,0.0,0.0
2550690,0.0,0.0,0.0
2550720,0.0,0.0,0.0
2550750,0.0,0.0,0.0
2550780,0.0,0.0,0.0
2550810,0.0,0.0,0.0
2550840,0.0,0.0,0.0
2550870,0.0,0.0,0.0
2550900,0.0,0.0,0.0
2550930,0.0,0.0,0.0
2550960,0.0,0.0,0.0
2550990,0.0,0.0,0.0
2551020,0.0,0.0,0.0
2551050,0.0,0.0,0.0
2551080,0.0,0.0,0.0
2551110,0.0,0.0,0.0
2551140,0.0,0.0,0.0
2551170,0.0,0.0,0.0
2551200,0.0,0.0,0.0
2551230,0.0,0.0,0.0
2551260,0.0,0.0,0.0
2551290,0.0,0.0,0.0
2551320,0.0,0.0,0.0
2551350,0.0,0.0,0.0
2551380,0.0,0.0,0.0
2551410,0.0,0.0,0.0
2551440,0.0,0.0,0.0
2551470,0.0,0.0,0.0
2551500,0.0,0.0,0.0
2551530,0.0,0.0,0.0
2551560,0.0,0.0,0.0
2551590,0.0,0.0,0.0
2551620,0.0,0.0,0.0
2551650,0.0,0.0,0.0
2551680,0.0,0.0,0.0
2551710,0.0,0.0,0.0
2551740,0.0,0.0,0.0
2551770,0.0,0.0,0.0
2551800,0.0,0.0,0.0
2551830,0.0,0.0,0.0
2551860,0.0,0.0,0.0
2551890,0.0,0.0,0.0
2551920,0.0,0.0,0.0
2551950,0.0,0.0,0.0
2551980,0.0,0.0,0.0
2552010,0.0,0.0,0.0
2552040,0.0,0.0,0.0
2552070,0.0,0.0,0.0
2552100,0.0,0.0,0.0
2552130,0.0,0.0,0.0
2552160,0.0,0.0,0.0
2552190,0.0,0.0,0.0
2552220,0.0,0.0,0.0
2552250,0.0,0.0,0.0
2552280,0.0,0.0,0.0
2552310,0.0,0.0,0.0
2552340,0.0,0.0,0.0
2552370,0.0,0.0,0.0
2552400,0.0,0.0,0.0
2552430,0.0,0.0,0.0
2552460,0.0,0.0,0.0
2552490,0.0,0.0,0.0
2552520,0.0,0.0,0.0
2552550,0.0,0.0,0.0
2552580,0.0,0.0,0.0
2552610,0.0,0.0,0.0
2552640,0.0,0.0,0.0
2552670,0.0,0.0,0.0
2552700,0.0,0.0,0.0
2552730,0.0,0.0,0.0
2552760,0.0,0.0,0.0
2552790,0.0,0.0,0.0
2552820,0.0,0.0,0.0
2552850,0.0,0.0,0.0
2552880,0.0,0.0,0.0
2552910,0.0,0.0,0.0
2552940,0.0,0.0,0.0
2552970,0.0,0.0,0.0
2553000,0.0,0.0,0.0
2553030,0.0,0.0,0.0
2553060,0.0,0.0,0.0
2553090,0.0,0.0,0.0
2553120,0.0,0.0,0.0
2553150,0.0,0.0,0.0
2553180,0.0,0.0,0.0
2553210,0.0,0.0,0.0
2553240,0.0,0.0,0.0
2553270,0.0,0.0,0.0
2553300,0.0,0.0,0.0
2553330,0.0,0.0,0.0
2553360,0.0,0.0,0.0
2553390,0.0,0.0,0.0
2553420,0.0,0.0,0.0
2553450,0.0,0.0,0.0
2553480,0.0,0.0,0.0
2553510,0.0,0.0,0.0
2553540,0.0,0.0,0.0
2553570,0.0,0.0,0.0
2553600,0.0,0.0,0.0
2553630,0.0,0.0,0.0
2553660,0.0,0.0,0.0
2553690,0.0,0.0,0.0
2553720,0.0,0.0,0.0
2553750,0.0,0.0,0.0
2553780,0.0,0.0,0.0
2553810,0.0,0.0,0.0
2553840,0.0,0.0,0.0
2553870,0.0,0.0,0.0
2553900,0.0,0.0,0.0
2553930,0.0,0.0,0.0
2553960,0.0,0.0,0.0
2553990,0.0,0.0,0.0
2554020,0.0,0.0,0.0
2554050,0.0,0.0,0.0
2554080,0.0,0.0,0.0
2554110,0.0,0.0,0.0
2554140,0.0,0.0,0.0
2554170,0.0,0.0,0.0
2554200,0.0,0.0,0.0
2554230,0.0,0.0,0.0
2554260,0.0,0.0,0.0
2554290,0.0,0.0,0.0
2554320,0.0,0.0,0.0
2554350,0.0,0.0,0.0
2554380,0.0,0.0,0.0
2554410,0.0,0.0,0.0
2554440,0.0,0.0,0.0
2554470,0.0,0.0,0.0
2554500,0.0,0.0,0.0
2554530,0.0,0.0,0.0
2554560,0.0,0.0,0.0
